,created_at,text,0
931,Sat Nov 14 00:00:46 +0000 2015,#Hulu in Talks to Sell Stake to Time Warner https://t.co/uMOasTEJ2J https://t.co/EIpe1mo0fK,0.0
932,Fri Nov 13 22:58:11 +0000 2015,@ATT ?s #LTE speeds in #EastYork are horrendous. Less than 1 down and barely more than 1 up. #ugh,0.0
933,Fri Nov 13 20:53:12 +0000 2015,Special programming on #FiOS1 starts in 5 min! Live coverage of @LiveEarth int'l concert. On @Verizon channels 501&amp;1 and @go90 app.,0.0
934,Fri Nov 13 23:02:52 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/QkxyBcjUeR,0.0
935,Fri Nov 13 18:12:14 +0000 2015,Recognized value. @Hulu May Sell Stake To Time Warner https://t.co/Ua4SkZhwww,0.0625
936,Sat Nov 14 01:50:53 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/Bz1wjOsHML,0.0
937,Fri Nov 13 22:22:21 +0000 2015,RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN?,0.25
938,Fri Nov 13 21:58:50 +0000 2015,RT @KROQpromo: Hey Costa Mesa! We'll be @TMobile hanging out with you guys 2-4pm today. Buy your mom a new phone and say hi to @kroq 299 E ?,0.0
939,Fri Nov 13 19:15:38 +0000 2015,RT @AmyFeller: Big news out of @TMobile @Activision @Nissan @techcrunch @IamStevenT &amp; more from #BizWireTV! https://t.co/LwNbm8BPmS,0.0
940,Fri Nov 13 21:48:02 +0000 2015,I just entered to win the new #HTCOneA9 @ATT!!,0.09375
941,Fri Nov 13 18:51:00 +0000 2015,@comcastcares tech support are so incompetent they can't even update the email address in an account! #CustomerService,0.0
942,Fri Nov 13 18:34:19 +0000 2015,#Hulu in Talks to Sell Stake to Time Warner https://t.co/eMZYkXHMo5 https://t.co/3Fo3thMTx9,-0.015625
943,Fri Nov 13 23:07:08 +0000 2015,RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg,0.25
944,Fri Nov 13 18:54:19 +0000 2015,"RT @SNFonNBC: The @dallascowboys have fallen on tough time and don't expect it to end vs. the @TBBuccaneers, presented by @Verizon https://?",0.0
945,Fri Nov 13 19:21:31 +0000 2015,@VZWSupport Freezing in the middle of something serious problem.,0.0625
946,Sat Nov 14 01:25:15 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/2AkKQJ9K2u,-0.0625
947,Fri Nov 13 19:57:25 +0000 2015,@SamsungMobile @smiggidy is a truck driver that need his phone at all time. @ATT rep shrugged his shoulders and is making wait a week.,0.25
948,Fri Nov 13 23:29:48 +0000 2015,@verizon ???????????fuck you,0.0
949,Fri Nov 13 22:21:37 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/svL7EWkl1B,0.125
950,Fri Nov 13 20:23:20 +0000 2015,Just got real free cell service with #ringplus https://t.co/7lkl2DLZqh Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.020833333333333332
951,Fri Nov 13 21:45:58 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
952,Sat Nov 14 00:34:18 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.25
953,Fri Nov 13 18:08:31 +0000 2015,Academy Juniors are dressed for success at the #comcast job shadow in Livermore. https://t.co/3RjLsYE4il,0.08333333333333333
954,Fri Nov 13 18:33:50 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.0
955,Fri Nov 13 22:33:01 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.08333333333333333
956,Fri Nov 13 23:06:29 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/HwbDhuA4wq,0.041666666666666664
957,Fri Nov 13 23:31:33 +0000 2015,@TMobile please add Plex to #BingeOn.,0.0
958,Fri Nov 13 21:47:15 +0000 2015,RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg,0.375
959,Fri Nov 13 23:11:50 +0000 2015,Broke my iPhone 6 today.... Had to pay over $500 just to get a new one! Not happy w/ @verizon,0.020833333333333332
960,Fri Nov 13 22:59:08 +0000 2015,The Sidekick 4G Android phone | T-Mobile https://t.co/eyvRRXgyfM via @TMobile,0.0
961,Fri Nov 13 19:32:15 +0000 2015,@TMobileHelp it's an iPhone 5c the number on the back is A1532,0.027777777777777776
962,Fri Nov 13 20:09:46 +0000 2015,RT @baas_will: Full house @VetnetHQ Exec Networking event @comcast @comcastcareers https://t.co/lymgwd6pzc,0.0
963,Fri Nov 13 21:31:07 +0000 2015,"@comcastcares Always, in many more ways than I can express in 144 characters.",0.25
964,Fri Nov 13 23:07:29 +0000 2015,What do you think #TMobile? Best phone carrier so far #Johnlegere,-0.08333333333333333
965,Fri Nov 13 18:59:10 +0000 2015,RT @LilyPutin01: .@tmobile How many times did Rush Limbaugh call a college student a slut? https://t.co/w8aok7bfjO #StopRush,0.0625
966,Fri Nov 13 21:02:41 +0000 2015,RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg,0.25
967,Sat Nov 14 00:16:53 +0000 2015,@ATTCares sure! Please fix..,0.10416666666666667
968,Fri Nov 13 18:51:31 +0000 2015,RT @LilyPutin01: .@tmobile How many times did Rush Limbaugh call a college student a slut? https://t.co/w8aok7bfjO #StopRush,-0.03409090909090909
969,Fri Nov 13 21:57:44 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
970,Fri Nov 13 20:51:17 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/5IVQzCsHlq,0.15625
971,Fri Nov 13 23:26:02 +0000 2015,@VZWSupport can I get unlimited data plans I currently do with TMOBILE for me and my mom?,-0.03125
972,Fri Nov 13 18:25:15 +0000 2015,RT : MarthaMelder810: RT iFoodWorld: #foodphoto #food #chef #dish #foodeat #foodinlove #cook Caramel apple cheesec? https://t.co/LNiZmMeR3Q,0.0
973,Fri Nov 13 22:03:05 +0000 2015,.@TMobile Family plans getting cheaper while individual plans getting more expensive. Does that make sense?,0.0
974,Fri Nov 13 20:01:50 +0000 2015,I voted for @justinbieber in @Vevo's #YearInVevo https://t.co/Klh2YSlVKo presented by @Hulu #WDYMGoals,0.0
975,Fri Nov 13 18:17:05 +0000 2015,#foodphoto #food #chef #dish #foodeat #foodinlove #cook Caramel apple cheesecake bars https://t.co/NnzhGyk31w,0.020833333333333332
976,Sat Nov 14 00:28:02 +0000 2015,Survey about #Verizon chat ? https://t.co/56sbaVeBBg ?Complete &amp; enter to win a new #Droid #VZWBuzz - Thanks! https://t.co/uLqfwsGFXH,0.03571428571428571
977,Fri Nov 13 18:21:38 +0000 2015,#Verizon resurrects activation fees because you're not already giving it enough money https://t.co/m9RayGyj7w via @verge,0.0
978,Fri Nov 13 20:00:33 +0000 2015,Wahoo! This is wonderful https://t.co/P9RNiMIKeZ #Verizon,0.25
979,Fri Nov 13 23:06:46 +0000 2015,@comcastcares no sir. Returned the equipment today.,0.25
980,Fri Nov 13 19:29:06 +0000 2015,"No contract, but a $20 fee for new #Verizon phone lines https://t.co/59OOnlcEnD #archive #cellphones #verizonwireless",0.0
981,Sat Nov 14 01:57:34 +0000 2015,"#Verizon #Tablet ? Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE? https://t.co/Ylzd374Qjp #Android https://t.co/0JucOKMOlJ",0.0
982,Fri Nov 13 20:41:38 +0000 2015,@ATTCares same criteria for reps to discuss accnt in store as on phone! I gave pin on phone to order but can't talk to me in store.,0.25
983,Fri Nov 13 21:39:27 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
984,Fri Nov 13 19:28:19 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/npxPYOPwoc,0.25
985,Fri Nov 13 18:51:12 +0000 2015,RT @SelenaGNoticia: I voted for @selenagomez in @Vevo's #YearInVevo https://t.co/EjYbbUx60N presented by @Hulu #GoodForYouGoals,0.09375
986,Sat Nov 14 00:30:43 +0000 2015,"RT @Pocketnow: With a fresh #FCC waiver in hand, #Verizon is positioned to step up its WiFi-calling game. https://t.co/PbllDzYjB5 https://t?",0.25
987,Fri Nov 13 22:19:11 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,-0.125
988,Fri Nov 13 19:48:35 +0000 2015,@ATTCares days before rodeo is tooooooo fire,0.0
989,Fri Nov 13 20:07:06 +0000 2015,RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN?,0.020833333333333332
990,Fri Nov 13 23:48:24 +0000 2015,@ATTCares what's going on with dsl?? 2nd time in 2 weeks that broadband is down?? Don't notice any bill credits when it's down though,0.09375
991,Fri Nov 13 22:47:21 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.08333333333333333
992,Fri Nov 13 23:12:05 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.15625
993,Fri Nov 13 22:57:17 +0000 2015,@TMobile I would love to see @AmazonVideo added to the list of supported #BingeOn streaming services.,0.0
994,Sat Nov 14 01:03:50 +0000 2015,"@comcastcares @haleymcpunchy Appointment 9 for the ""win"". She finally has internet so at least there's that.",0.0
995,Fri Nov 13 18:07:27 +0000 2015,"RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.?",0.075
996,Fri Nov 13 18:55:35 +0000 2015,#Verizon #Tablet ? Verizon launches own-brand Ellipsis 10 tablet ? To follow up? https://t.co/ijaNvRDszJ #Android https://t.co/xs6OYTUxJr,0.0625
997,Fri Nov 13 23:55:12 +0000 2015,Watch @Brittanysnow #cjwilson @ijustine @LilJon @SamRichardson @Zedd @DexterFowler #UncarrierX #TMobile #EventRecap https://t.co/4ZMKfPx8e2,-0.14583333333333334
998,Sat Nov 14 00:58:12 +0000 2015,"As annoying as it was to deal with them, @comcast through @comcastcares resolved a financial dispute quickly. Thank you",0.0
999,Fri Nov 13 22:36:17 +0000 2015,OMG HOPEFULLY I WIN I LIKED AND FOLLOWED! :) GOODLUCK TO EVERYONE!! #FeelingLucky #Win #LoyalFollower #Goodluck I ? https://t.co/ZMah3UbZSR,0.0
1000,Fri Nov 13 19:29:53 +0000 2015,Why am I being charged ten dollars more than I was told I'd be getting charged from @XFINITY @comcastcares,0.10416666666666667
1001,Fri Nov 13 19:46:45 +0000 2015,#foodphoto #food #chef #dish #foodeat #foodinlove #cook cookingwithmanuela:  Create magic in your kitchen with thes? https://t.co/kwSOpzgaSQ,-0.015625
1002,Fri Nov 13 20:31:33 +0000 2015,@ATTCares Thats cool except its the same robocaller from a different number every day. Blocking doesn't stop the calls from getting through.,0.0
1003,Sat Nov 14 01:48:30 +0000 2015,@ComcastCares: #mobile_CareXI Outage in Chicago?,-0.15625
1004,Fri Nov 13 22:08:36 +0000 2015,I just entered to win the new #HTCOneA9 @ATT ty,0.0
1005,Fri Nov 13 18:37:42 +0000 2015,RT @bern1508: @hulu Uncover the secrets of life after death w/ #ProofS2 @rbragin .@jenniferbeals @kyrasedgwick https://t.co/PpS2c2KFGJ,-0.0625
1006,Sat Nov 14 01:06:17 +0000 2015,#SamsungGalaxyS7 and #S7Edge reportedly in testing at #ATT https://t.co/mnPQzViPKf,0.0
1007,Fri Nov 13 23:36:22 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
1008,Sat Nov 14 01:04:23 +0000 2015,Just got real free cell service with #ringplus https://t.co/o3bfJXJ16R Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.0
1009,Fri Nov 13 23:58:46 +0000 2015,@ATT I'm not with u anymore and you still ripping me off OMG unbelievable  Ya no toy con #AT&amp;T pero encuentran la forma de seguir timándome,0.16666666666666666
1010,Fri Nov 13 19:05:12 +0000 2015,#Herbs and #Spices r the #essence of a #dish: https://t.co/dhlCx94ghl #weightloss #healthyeating #gmofree https://t.co/Kd3owHzFbK,0.20833333333333334
1011,Sat Nov 14 00:50:04 +0000 2015,RT @Brittanysnow: Celebrating @Tmobile newest awesome idea #BingeOn with @JohnLegere  Thanks for having me!  Styled by? https://t.co/GpxpDl?,0.075
1012,Fri Nov 13 21:59:52 +0000 2015,"#Comcast Resets 200,000 Compromised #Email Passwords, But Questions Remain - InformationWeek https://t.co/yZOr7JmRJZ by @InformationWeek",0.0625
1013,Fri Nov 13 20:29:22 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/iS2gmPNM0L,0.0
1014,Sat Nov 14 01:33:06 +0000 2015,RT @TotaLeeTatted: Fucking dead.  https://t.co/AMnuFQCwLG,0.0
1015,Fri Nov 13 21:25:00 +0000 2015,RT @eusoujuliano: Knife Game to Dethklok @hulu @adultswim @_brendonsmall: https://t.co/iBnklRcIWo via @YouTube,-0.0625
1016,Fri Nov 13 19:48:33 +0000 2015,"@ATTCares thanks chris but that link didn't address my problem. i am receiving some, but not all group texts. is this a service issue?",0.0
1017,Fri Nov 13 21:13:58 +0000 2015,@LGUSAMobile @LGUS reliability &amp; user face. Not call quality but that's not your fault its @TMobile lol. When can I expect Marshmallow 6.0?,0.0
1018,Fri Nov 13 23:44:57 +0000 2015,"@JohnLegere @verizon @DavidGoldmanCNN tell me more about this ""best &amp; most reliable"" network of theirs.",0.0625
1019,Fri Nov 13 21:31:50 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1020,Fri Nov 13 21:39:37 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1021,Sat Nov 14 00:02:14 +0000 2015,@comcastcares Nashville TN and top it off I repeated what I did over the phone so clueless why I was asked to go in? I waived the modem.,0.0625
1022,Fri Nov 13 21:30:42 +0000 2015,"@VerizonSupport I was told you would send someone out in 24-48 hours, that was 72 hours ago. https://t.co/dlAaRmrLFY",0.0
1023,Fri Nov 13 23:07:09 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1024,Fri Nov 13 21:48:54 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
1025,Fri Nov 13 21:57:03 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.25
1026,Fri Nov 13 21:53:22 +0000 2015,#comcastcares: GeneChernenko I am sorry for the service interruption. Do you still need help at this time? -Joe https://t.co/ELT50VfUCu,0.0
1027,Sat Nov 14 00:29:00 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1028,Fri Nov 13 18:24:39 +0000 2015,Shout out to @verizon in Waynesboro for providing terrible customer support. I'm never coming to your store again.,0.0
1029,Fri Nov 13 18:09:11 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/Y2boxPCWxl,0.0
1030,Fri Nov 13 22:37:47 +0000 2015,@dish_answers I was able to talk the lady into waiving the fee this time but thanks for the immediate response.,0.0625
1031,Sat Nov 14 00:32:24 +0000 2015,"My Ookla Speedtest result - https://t.co/ZXBIQLFIzX @VZWSupport from earlier, seems to be working well now",0.25
1032,Fri Nov 13 23:43:23 +0000 2015,it's become clear that @ATTCares is just a PR bot that spits out automated replies. What else should I have expected from @ATT ?,-0.25
1033,Fri Nov 13 20:02:06 +0000 2015,RT @Brittanysnow: Celebrating @Tmobile newest awesome idea #BingeOn with @JohnLegere  Thanks for having me!  Styled by? https://t.co/GpxpDl?,0.225
1034,Fri Nov 13 20:35:26 +0000 2015,RT @whispr_c: when #metalocalypse  comes on  #Tv ! long live #dethklok #metalocalypsenow  #vine #hulu https://t.co/bB321nZgSE,0.0
1035,Sat Nov 14 00:21:42 +0000 2015,Verizon Adding New $20 Fee to Device Payment Plans - https://t.co/WbmuE09Sj8 #broadband (Be smart switch to @TMobile),0.125
1036,Fri Nov 13 22:24:56 +0000 2015,RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:?,0.25
1037,Sat Nov 14 01:10:07 +0000 2015,@pjsusqema @VZWSupport I will continue to Tweet that Verizon is not acknowledging an issue in our zipcode 18801.,0.03125
1038,Sat Nov 14 01:26:10 +0000 2015,Consultant worden https://t.co/qCfNhqmPWl #ben #consultant2 #kpn #simonly #tmobile #telfort #vodafone #thuiswerk #bijbaan #extra #geld,-0.025
1039,Fri Nov 13 19:35:02 +0000 2015,"@TMobileHelp I can receive them fine. Im unable to just select a pic,have it converted to a text, input contact, input desired text and send",0.0
1040,Sat Nov 14 01:44:17 +0000 2015,#Herbs and #Spices r the #essence of a #dish: https://t.co/dhlCx8MESL #weightloss #healthyeating #gmofree https://t.co/ee3LxPYf3J,0.25
1041,Sat Nov 14 00:55:08 +0000 2015,I just checked in @ATT with #mPLACES  Download today!  https://t.co/BJYSPq0iNs,-0.03125
1042,Sat Nov 14 00:55:18 +0000 2015,Just got real free cell service with #ringplus https://t.co/OBBRzCY67D Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT,0.08928571428571429
1043,Fri Nov 13 22:25:36 +0000 2015,Why does @TMobile have a callback to stay in line so you dont have to wait but when they call back you still have  a wait time? #TMobile,0.0
1044,Fri Nov 13 19:27:11 +0000 2015,@ATT  I want to get the Note5 but in Gold color. When will that be available??!?!,0.0
1045,Fri Nov 13 22:09:35 +0000 2015,@VZWSupport everytime i try it says it cant find my iphone error (9),0.25
1046,Fri Nov 13 19:51:08 +0000 2015,dear @hulu thank u for playing the #starwars TV spot during every commercial break today. :),0.0
1047,Sat Nov 14 00:19:44 +0000 2015,https://t.co/iky52clHhU learn from @GENRayOdierno @DavidtheAdmiral &gt; @SocialSecurity @DHScommunicator @comed @comcast @XFINITY @BBB_MilLine,0.25
1048,Fri Nov 13 23:44:04 +0000 2015,Never dealt with so many idiots #Tmobile,0.0
1049,Fri Nov 13 19:08:53 +0000 2015,"RT @PHLBizDPoncet: Council members say #comcast could do a little more around the house, er, city. They right? https://t.co/KoydM4kSmN http?",-0.020833333333333332
1050,Sat Nov 14 00:19:57 +0000 2015,I just entered to win the new #HTCOneA9 @ATT,0.0
1051,Fri Nov 13 20:31:22 +0000 2015,RT @JohnLegere: Yep!  @Samsung #GearVR is coming to @TMobile!! https://t.co/j7wLUm3QRQ,-0.0625
1052,Fri Nov 13 18:27:25 +0000 2015,@VZWSupport basically change all of your policies ever.,0.0
1053,Fri Nov 13 20:55:50 +0000 2015,I just entered for a chance to win the HTC One A9! @att #HTCOneA9 #Promotion,0.0
1054,Fri Nov 13 18:32:16 +0000 2015,@VZWSupport Wanna be nice &amp; let me upgrade my phone even though I still have a few months left? This is a bad day ? https://t.co/xivwJp0X81,0.25
1055,Fri Nov 13 20:29:39 +0000 2015,"RT @TheAMAs: Tap ""FourFiveSeconds"" to vote @rihanna+@kanyewest+@PaulMcCartney for #AMAs Collab of the Year Un-leashed by @TMobile https://t?",0.16666666666666666
1056,Fri Nov 13 18:06:23 +0000 2015,@VZWSupport i have a Note 4,0.125
1057,Fri Nov 13 19:37:41 +0000 2015,"@VZWSupport i tried updating my iphone 6 to iOS9 last night, its stuck at the screen telling me to hook it up to itunes.",0.25
1058,Fri Nov 13 20:07:23 +0000 2015,RT @AT_CP_Digest: #Dish Tells FCC: Charter-TWC #Merger 'Not in Public Interest' https://t.co/ltfZkRDhsZ #ABASAL #FCC #CharterCommunications?,0.0625
